file,class,,cbo,loc,wmc,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\rpc\model\ServiceRepositoryTest.java,org.apache.dubbo.rpc.model.ServiceRepositoryTest,,15,33,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ClassLoaderResourceLoaderTest.java,org.apache.dubbo.common.utils.ClassLoaderResourceLoaderTest,,3,19,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\condition\matcher\pattern\ValuePattern.java,org.apache.dubbo.rpc.cluster.router.condition.matcher.pattern.ValuePattern,,3,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\Parameters.java,org.apache.dubbo.common.Parameters,,7,191,60,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\main\java\org\apache\dubbo\registry\nacos\NacosNamingServiceWrapper.java,org.apache.dubbo.registry.nacos.NacosNamingServiceWrapper$InstancesInfo,,1,27,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\h12\http2\Http2ClientStreamFactory.java,org.apache.dubbo.rpc.protocol.tri.h12.http2.Http2ClientStreamFactory,,8,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\service\TriHealthImplTest.java,org.apache.dubbo.rpc.protocol.tri.service.TriHealthImplTest$MockStreamObserver,,2,18,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\MethodConfigCallbackTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.MethodConfigCallbackTest,,18,45,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-netty\src\main\java\org\apache\dubbo\remoting\transport\netty\NettyClient.java,org.apache.dubbo.remoting.transport.netty.NettyClient,,17,119,21,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\director\FooAppService.java,org.apache.dubbo.common.extension.director.FooAppService,,3,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\buffer\DynamicChannelBuffer.java,org.apache.dubbo.remoting.buffer.DynamicChannelBuffer,,6,110,32,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\integration\DynamicDirectory.java,org.apache.dubbo.registry.integration.DynamicDirectory,,22,196,56,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\event\ServiceInstancesChangedEvent.java,org.apache.dubbo.registry.client.event.ServiceInstancesChangedEvent,,1,18,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-spring-boot-project\dubbo-spring-boot-actuator\src\main\java\org\apache\dubbo\spring\boot\actuate\mertics\DubboMetricsBinder.java,org.apache.dubbo.spring.boot.actuate.mertics.DubboMetricsBinder,,5,16,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\main\java\org\apache\dubbo\rpc\protocol\dubbo\pu\DubboWireProtocol.java,org.apache.dubbo.rpc.protocol.dubbo.pu.DubboWireProtocol,,6,9,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-netty4\src\test\java\org\apache\dubbo\remoting\transport\netty4\ClientsTest.java,org.apache.dubbo.remoting.transport.netty4.ClientsTest,,4,29,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,org.apache.dubbo.rpc.cluster.filter.DefaultFilterChainBuilderTest$Anonymous3,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,org.apache.dubbo.rpc.cluster.filter.DefaultFilterChainBuilderTest$Anonymous4,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\NetUtilsInterfaceDisplayNameHasMetaCharactersTest.java,org.apache.dubbo.common.utils.NetUtilsInterfaceDisplayNameHasMetaCharactersTest$Anonymous2,,0,15,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\RouterResult.java,org.apache.dubbo.rpc.cluster.router.RouterResult,,1,29,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-auth\src\main\java\org\apache\dubbo\auth\filter\ConsumerSignFilter.java,org.apache.dubbo.auth.filter.ConsumerSignFilter,,8,15,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\h3\negotiation\Helper.java,org.apache.dubbo.rpc.protocol.tri.h3.negotiation.Helper,,5,15,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\rest\ParamType.java,org.apache.dubbo.remoting.http12.rest.ParamType,,0,1,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-configcenter\dubbo-configcenter-file\src\main\java\org\apache\dubbo\common\config\configcenter\file\FileSystemDynamicConfiguration.java,org.apache.dubbo.common.config.configcenter.file.FileSystemDynamicConfiguration,,17,376,88,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,org.apache.dubbo.rpc.cluster.filter.DefaultFilterChainBuilderTest$Anonymous1,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DefaultFilterChainBuilderTest.java,org.apache.dubbo.rpc.cluster.filter.DefaultFilterChainBuilderTest$Anonymous2,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\ReflectionPackableMethod.java,org.apache.dubbo.rpc.protocol.tri.ReflectionPackableMethod$WrapRequestPack,,7,47,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\command\QueuedCommand.java,org.apache.dubbo.rpc.protocol.tri.command.QueuedCommand,,4,42,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\h12\http1\Http1SseServerChannelObserver.java,org.apache.dubbo.rpc.protocol.tri.h12.http1.Http1SseServerChannelObserver,,8,37,10,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\media\Media.java,org.apache.dubbo.common.model.media.Media$Player,,0,1,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\bootstrap\builders\AbstractBuilder.java,org.apache.dubbo.config.bootstrap.builders.AbstractBuilder,,3,28,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-spring-boot-project\dubbo-spring-boot\src\test\java\org\apache\dubbo\spring\boot\context\event\DubboNetInterfaceConfigApplicationListenerTest.java,org.apache.dubbo.spring.boot.context.event.DubboNetInterfaceConfigApplicationListenerTest,,6,25,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-api\src\main\java\org\apache\dubbo\metrics\aggregate\TimeWindowAggregator.java,org.apache.dubbo.metrics.aggregate.TimeWindowAggregator,,5,99,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\filter\ActiveLimitFilterTest.java,org.apache.dubbo.rpc.filter.ActiveLimitFilterTest$Anonymous2,,2,26,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\MethodUtilsTest.java,org.apache.dubbo.common.utils.MethodUtilsTest,,4,104,16,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\filter\ActiveLimitFilterTest.java,org.apache.dubbo.rpc.filter.ActiveLimitFilterTest$Anonymous1,,1,18,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\api\DemoService.java,org.apache.dubbo.config.api.DemoService$InnerClass,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\filter\ActiveLimitFilterTest.java,org.apache.dubbo.rpc.filter.ActiveLimitFilterTest$Anonymous3,,2,27,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\resource\GlobalResourcesRepository.java,org.apache.dubbo.common.resource.GlobalResourcesRepository,,6,114,35,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\command\impl\PwdTelnet.java,org.apache.dubbo.qos.command.impl.PwdTelnet,,3,16,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\NetUtilsInterfaceDisplayNameHasMetaCharactersTest.java,org.apache.dubbo.common.utils.NetUtilsInterfaceDisplayNameHasMetaCharactersTest$Anonymous1,,0,15,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\test\java\org\apache\dubbo\remoting\http12\message\codec\XmlSafetyTest.java,org.apache.dubbo.remoting.http12.message.codec.XmlSafetyTest$ProcessChecker,,1,30,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\TimeoutCountDown.java,org.apache.dubbo.rpc.TimeoutCountDown,,1,61,15,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\VirtualServiceRuleTest.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.VirtualServiceRuleTest,,11,35,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\config\MonitorConfig.java,com.alibaba.dubbo.config.MonitorConfig,,1,7,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-report-zookeeper\src\test\java\org\apache\dubbo\metadata\store\zookeeper\ZookeeperMetadataReportTest.java,org.apache.dubbo.metadata.store.zookeeper.ZookeeperMetadataReportTest,,16,199,21,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\JavassistParameterNameReader.java,org.apache.dubbo.common.utils.JavassistParameterNameReader,,14,79,19,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\main\java\org\apache\dubbo\mutiny\ServerTripleMutinySubscriber.java,org.apache.dubbo.mutiny.ServerTripleMutinySubscriber,,5,39,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\convert\multiple\StringToSortedSetConverter.java,org.apache.dubbo.common.convert.multiple.StringToSortedSetConverter,,2,8,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\boot\importxml2\HelloServiceImpl.java,org.apache.dubbo.config.spring.boot.importxml2.HelloServiceImpl,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\PerformanceServerTest.java,org.apache.dubbo.remoting.PerformanceServerTest,,8,114,13,,,,,,,,,
C:\oodass1\dubbo\dubbo-spring-boot-project\dubbo-spring-boot-actuator\src\main\java\org\apache\dubbo\spring\boot\actuate\endpoint\condition\CompatibleOnEnabledEndpointCondition.java,org.apache.dubbo.spring.boot.actuate.endpoint.condition.CompatibleOnEnabledEndpointCondition,,5,20,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\status\SpringStatusCheckerTest.java,org.apache.dubbo.config.spring.status.SpringStatusCheckerTest,,9,37,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\RpcContext.java,org.apache.dubbo.rpc.RpcContext$RestoreServiceContext,,2,20,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\Person.java,org.apache.dubbo.common.model.Person,,1,54,20,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring6\src\main\java\org\apache\dubbo\config\spring6\beans\factory\annotation\ServiceAnnotationWithAotPostProcessor.java,org.apache.dubbo.config.spring6.beans.factory.annotation.ServiceAnnotationWithAotPostProcessor$DubboServiceBeanRegistrationAotContribution,,4,10,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\h2\CancelableTransportListener.java,org.apache.dubbo.remoting.http12.h2.CancelableTransportListener,,3,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\multiple\exportprovider\MultipleRegistryCenterExportProviderServiceListener.java,org.apache.dubbo.config.integration.multiple.exportprovider.MultipleRegistryCenterExportProviderServiceListener,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\command\DefaultCommandExecutor.java,org.apache.dubbo.qos.command.DefaultCommandExecutor,,11,46,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\context\annotation\consumer\ConsumerConfiguration.java,org.apache.dubbo.config.spring.context.annotation.consumer.ConsumerConfiguration$Parent,,3,9,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-netty\src\test\java\org\apache\dubbo\remoting\exchange\support\header\HeartbeatHandlerTest.java,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest$TestHeartbeatHandler,,3,32,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-api\src\test\java\org\apache\dubbo\metadata\filter\ExcludedParamsFilter.java,org.apache.dubbo.metadata.filter.ExcludedParamsFilter,,2,14,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosConnectionsManagerTest.java,org.apache.dubbo.registry.nacos.NacosConnectionsManagerTest$Anonymous1,,1,7,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\stream\AbstractTripleClientStream.java,org.apache.dubbo.rpc.protocol.tri.stream.AbstractTripleClientStream$ClientTransportListener,,21,234,59,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\ConnectivityValidationTest.java,org.apache.dubbo.rpc.cluster.support.ConnectivityValidationTest,,16,227,14,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\metadata\definition\MetadataUtils.java,org.apache.dubbo.metadata.definition.MetadataUtils,,4,36,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\ServiceAnnotationPostProcessorTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.ServiceAnnotationPostProcessorTest$DuplicatedScanConfig,,1,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\h12\http2\Http2TripleClientStream.java,org.apache.dubbo.rpc.protocol.tri.h12.http2.Http2TripleClientStream,,9,20,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\Constants.java,com.alibaba.dubbo.common.Constants,,15,254,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\context\KeepRunningOnSpringClosedTest.java,org.apache.dubbo.config.spring.context.KeepRunningOnSpringClosedTest,,10,38,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mcp\src\main\java\org\apache\dubbo\mcp\core\McpStreamableService.java,org.apache.dubbo.mcp.core.McpStreamableService,,3,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\BroadCastClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.MockInvoker,,6,31,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\MappingListener.java,org.apache.dubbo.metadata.MappingListener,,1,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\ServiceInfoV2.java,org.apache.dubbo.metadata.ServiceInfoV2$Anonymous1,,4,18,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ServiceDescriptor.java,org.apache.dubbo.rpc.model.ServiceDescriptor,,2,9,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-filter-validation\src\main\java\org\apache\dubbo\validation\Validator.java,org.apache.dubbo.validation.Validator,,0,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\command\impl\Version.java,org.apache.dubbo.qos.command.impl.Version,,3,9,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-auth\src\test\java\org\apache\dubbo\auth\utils\SignatureUtilsTest.java,org.apache.dubbo.auth.utils.SignatureUtilsTest,,2,11,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\container\page\PageHandler.java,com.alibaba.dubbo.container.page.PageHandler,,3,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ProtobufUtils.java,org.apache.dubbo.common.utils.ProtobufUtils,,4,20,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\builders\AbstractReferenceBuilderTest.java,org.apache.dubbo.config.bootstrap.builders.AbstractReferenceBuilderTest,,6,93,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\api\DemoException.java,org.apache.dubbo.config.api.DemoException,,0,15,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-zookeeper\src\test\java\org\apache\dubbo\registry\zookeeper\util\CuratorFrameworkUtilsTest.java,org.apache.dubbo.registry.zookeeper.util.CuratorFrameworkUtilsTest,,18,82,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosConnectionsManagerTest.java,org.apache.dubbo.registry.nacos.NacosConnectionsManagerTest$Anonymous4,,0,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\HttpInputMessage.java,org.apache.dubbo.remoting.http12.HttpInputMessage,,1,6,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosConnectionsManagerTest.java,org.apache.dubbo.registry.nacos.NacosConnectionsManagerTest$Anonymous5,,2,13,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\ApplicationDeployer.java,org.apache.dubbo.common.deploy.ApplicationDeployer,,5,21,19,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosConnectionsManagerTest.java,org.apache.dubbo.registry.nacos.NacosConnectionsManagerTest$Anonymous2,,0,5,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\main\java\org\apache\dubbo\registry\nacos\aot\NacosReflectionTypeDescriberRegistrar.java,org.apache.dubbo.registry.nacos.aot.NacosReflectionTypeDescriberRegistrar,,61,68,14,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosConnectionsManagerTest.java,org.apache.dubbo.registry.nacos.NacosConnectionsManagerTest$Anonymous3,,0,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-netty\src\test\java\org\apache\dubbo\remoting\transport\netty\NettyBackedChannelBufferTest.java,org.apache.dubbo.remoting.transport.netty.NettyBackedChannelBufferTest,,6,25,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\url\component\param\DynamicParamTable.java,org.apache.dubbo.common.url.component.param.DynamicParamTable,,7,50,12,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-spring-security\src\main\java\org\apache\dubbo\spring\security\jackson\ObjectMapperCodec.java,org.apache.dubbo.spring.security.jackson.ObjectMapperCodec,,8,69,16,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\FutureContextTest.java,org.apache.dubbo.rpc.FutureContextTest,,2,25,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\ReflectionPackableMethod.java,org.apache.dubbo.rpc.protocol.tri.ReflectionPackableMethod,,16,300,57,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\javaconfig\JavaConfigReferenceBeanTest.java,org.apache.dubbo.config.spring.reference.javaconfig.JavaConfigReferenceBeanTest$AnnotationAtFieldConfiguration,,3,3,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\Protocol.java,org.apache.dubbo.rpc.Protocol,,7,9,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\support\FailsafeClusterInvoker.java,org.apache.dubbo.rpc.cluster.support.FailsafeClusterInvoker,,9,16,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\rest\mapping\RequestMappingRegisterTest.java,org.apache.dubbo.rpc.protocol.tri.rest.mapping.RequestMappingRegisterTest,,15,22,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-qos\src\test\java\org\apache\dubbo\qos\DemoService.java,org.apache.dubbo.qos.DemoService,,0,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\stub\StubInvokerTest.java,org.apache.dubbo.rpc.stub.StubInvokerTest,,11,31,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-test\dubbo-test-check\src\main\java\org\apache\dubbo\test\check\registrycenter\ZookeeperRegistryCenter.java,org.apache.dubbo.test.check.registrycenter.ZookeeperRegistryCenter$Command,,0,1,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\config\configcenter\Constants.java,org.apache.dubbo.common.config.configcenter.Constants,,0,6,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\HttpRequest.java,org.apache.dubbo.remoting.http12.HttpRequest$FileUpload,,0,7,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\rpc\service\ServiceDescriptorInternalCacheTest.java,org.apache.dubbo.rpc.service.ServiceDescriptorInternalCacheTest,,3,10,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\config\ServiceConfig.java,com.alibaba.dubbo.config.ServiceConfig,,11,87,21,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\telnet\support\command\LogTelnetHandler.java,org.apache.dubbo.remoting.telnet.support.command.LogTelnetHandler,,4,53,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http3\src\main\java\org\apache\dubbo\remoting\http3\netty4\Http3HeadersAdapter.java,org.apache.dubbo.remoting.http3.netty4.Http3HeadersAdapter,,4,375,112,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-rest-openapi\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\openapi\ConfigFactory.java,org.apache.dubbo.rpc.protocol.tri.rest.openapi.ConfigFactory,,7,151,38,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\GenericTestService.java,org.apache.dubbo.metadata.tools.GenericTestService,,3,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-netty\src\test\java\org\apache\dubbo\remoting\exchange\support\header\HeartbeatHandlerTest.java,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest,,13,104,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\json\GsonUtils.java,org.apache.dubbo.common.json.GsonUtils,,3,56,16,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\filter\FilterChainBuilder.java,org.apache.dubbo.rpc.cluster.filter.FilterChainBuilder$CallbackRegistrationInvoker,,12,75,16,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\store\DataStore.java,org.apache.dubbo.common.store.DataStore,,2,8,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\builders\ModuleBuilderTest.java,org.apache.dubbo.config.bootstrap.builders.ModuleBuilderTest,,5,63,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ScopeModel.java,org.apache.dubbo.rpc.model.ScopeModel,,16,221,64,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\affinity\config\AffinityProviderAppStateRouterFactory.java,org.apache.dubbo.rpc.cluster.router.affinity.config.AffinityProviderAppStateRouterFactory,,6,6,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\stub\StubInvocationUtilTest.java,org.apache.dubbo.rpc.stub.StubInvocationUtilTest,,13,148,15,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\ServiceInfoV2.java,org.apache.dubbo.metadata.ServiceInfoV2,,15,994,97,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\JVMUtilTest.java,org.apache.dubbo.common.utils.JVMUtilTest,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\convert\StringToIntegerConverterTest.java,org.apache.dubbo.common.convert.StringToIntegerConverterTest,,4,17,3,,,,,,,,,
