file,class,,cbo,loc,wmc,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\test\TestConfiguration.java,com.google.devtools.build.lib.analysis.test.TestConfiguration,,19,176,29,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\query2\query\LabelVisitor.java,com.google.devtools.build.lib.query2.query.LabelVisitor,,9,171,8,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\net\starlark\java\syntax\SyntaxTests.java,net.starlark.java.syntax.SyntaxTests,,15,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\PackageGroup.java,com.google.devtools.build.lib.packages.PackageGroup,,19,93,23,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\pkgcache\LoadingFailedException.java,com.google.devtools.build.lib.pkgcache.LoadingFailedException,,2,10,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\rewinding\LostInputOwners.java,com.google.devtools.build.lib.skyframe.rewinding.LostInputOwners,,5,27,7,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\util\ListUtil.java,proguard.util.ListUtil,,1,76,30,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\commands\CanonicalizeCommand.java,com.google.devtools.build.lib.runtime.commands.CanonicalizeCommand$Options,,2,6,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\shell\FutureConsumptionTest.java,com.google.devtools.build.lib.shell.FutureConsumptionTest,,6,45,2,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\optimize\info\NoEscapingParametersMethodMarker.java,proguard.optimize.info.NoEscapingParametersMethodMarker,,11,16,5,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\buildtool\JobsConverterTest.java,com.google.devtools.build.lib.buildtool.JobsConverterTest,,6,21,5,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\serialization\MultimapCodecTest.java,com.google.devtools.build.lib.skyframe.serialization.MultimapCodecTest,,8,13,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\toolchains\PlatformLookupUtilTest.java,com.google.devtools.build.lib.skyframe.toolchains.GetPlatformInfoFunction,,9,15,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\EvalMacroFunction.java,com.google.devtools.build.lib.skyframe.EvalMacroFunction$EvalMacroFunctionException,,4,11,3,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\constant\ClassConstant.java,proguard.classfile.constant.ClassConstant,,4,25,7,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\LocalRepositoryLookupValue.java,com.google.devtools.build.lib.skyframe.LocalRepositoryLookupValue$Key,,8,18,5,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\serialization\analysis\FileDependencyDeserializer.java,com.google.devtools.build.lib.skyframe.serialization.analysis.FileDependencyDeserializer$FileDependenciesOrFuture$ListingDependenciesOrFuture,,4,87,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\analysis\producers\BuildConfigurationKeyMapProducerTest.java,com.google.devtools.build.lib.analysis.producers.BuildConfigurationKeyMapProducerTest$DummyTestOptions,,2,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\concurrent\RequestBatcher.java,com.google.devtools.build.lib.concurrent.RequestBatcher$BatchExecutionStrategy,,5,3,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\AttributeFormatter.java,com.google.devtools.build.lib.packages.AttributeFormatter$SelectorEntryBuilderAdapter,,8,39,12,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\toolchains\ToolchainResolutionDebugPrinter.java,com.google.devtools.build.lib.skyframe.toolchains.ToolchainResolutionDebugPrinter,,8,55,6,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\CallStack.java,com.google.devtools.build.lib.packages.CallStack$Node,,7,48,13,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\producers\TransitionApplier.java,com.google.devtools.build.lib.analysis.producers.TransitionApplier$ResultSink,,2,3,1,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\evaluation\value\LongValue.java,proguard.evaluation.value.LongValue,,11,174,60,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\InputReader.java,proguard.InputReader,,14,62,17,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\producers\ConfiguredAspectProducer.java,com.google.devtools.build.lib.analysis.producers.ConfiguredAspectProducer,,16,60,11,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\starlarkdebug\server\StarlarkDebugServer.java,com.google.devtools.build.lib.starlarkdebug.server.StarlarkDebugServer$DebugCallback$Anonymous1,,0,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\repository\ExternalPackageException.java,com.google.devtools.build.lib.repository.ExternalPackageException,,4,11,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\authandtls\CallCredentialsProvider.java,com.google.devtools.build.lib.authandtls.CallCredentialsProvider$NoCredentials,,3,7,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\TargetCompletionValue.java,com.google.devtools.build.lib.skyframe.TargetCompletionValue,,9,24,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\util\ShallowObjectSizeComputer.java,com.google.devtools.build.lib.util.ShallowObjectSizeComputer,,3,114,22,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\bazel\rules\genrule\GenRuleWindowsConfiguredTargetTest.java,com.google.devtools.build.lib.bazel.rules.genrule.GenRuleWindowsConfiguredTargetTest,,9,94,14,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\backport\LambdaExpressionConverter.java,proguard.backport.LambdaExpressionConverter,,40,420,105,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\starlarkbuildapi\apple\ObjcConfigurationApi.java,com.google.devtools.build.lib.starlarkbuildapi.apple.ObjcConfigurationApi,,9,13,11,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\junitrunner\java\com\google\testing\junit\runner\internal\junit4\CancellableRequestFactory.java,com.google.testing.junit.runner.internal.junit4.CancellableRequestFactory$Anonymous1,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\BaseTargetPrerequisitesSupplier.java,com.google.devtools.build.lib.skyframe.BaseTargetPrerequisitesSupplier,,7,5,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\RecursiveFilesystemTraversalFunction.java,com.google.devtools.build.lib.skyframe.RecursiveFilesystemTraversalFunction$PkgLookupResult$Type,,0,1,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\actions\CompletionContextTest.java,com.google.devtools.build.lib.actions.CompletionContextTest,,19,67,9,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\obfuscate\MemberSpecialNameFilter.java,proguard.obfuscate.MemberSpecialNameFilter,,11,29,10,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\toolchains\PlatformLookupUtilTest.java,com.google.devtools.build.lib.skyframe.toolchains.GetPlatformInfoFunctionException,,2,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\starlarkbuildapi\test\AnalysisFailureApi.java,com.google.devtools.build.lib.starlarkbuildapi.test.AnalysisFailureApi,,4,4,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\repository\starlark\StarlarkRepositoryDefinitionLocationEvent.java,com.google.devtools.build.lib.bazel.repository.starlark.StarlarkRepositoryDefinitionLocationEvent,,1,14,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\net\starlark\java\eval\StarlarkEvaluationTest.java,net.starlark.java.eval.StarlarkEvaluationTest,,26,689,147,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\serialization\ImmutableSortedSetCodec.java,com.google.devtools.build.lib.skyframe.serialization.ImmutableSortedSetCodec$SortedSetShimForEfficientDeserialization,,4,73,23,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\analysis\testing\ToolchainTypeRequirementSubject.java,com.google.devtools.build.lib.analysis.testing.ToolchainTypeRequirementSubject,,6,22,6,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\worker\WorkerMultiplexerManagerTest.java,com.google.devtools.build.lib.worker.WorkerMultiplexerManagerTest,,11,36,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\packages\RuleClassTest.java,com.google.devtools.build.lib.packages.RuleClassTest$DummyFragment,,1,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\runtime\BuildEventArtifactInstrumentationOutputTest.java,com.google.devtools.build.lib.runtime.BuildEventArtifactInstrumentationOutputTest$Anonymous1,,1,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\CommandPrecompleteEvent.java,com.google.devtools.build.lib.runtime.CommandPrecompleteEvent,,1,9,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\bazel\bzlmod\BazelModuleResolutionFunctionTest.java,com.google.devtools.build.lib.bazel.bzlmod.BazelModuleResolutionFunctionTest,,9,206,29,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\serialization\analysis\NestedMatchResultTypes.java,com.google.devtools.build.lib.skyframe.serialization.analysis.NestedMatchResultTypes$FutureNestedMatchResult,,4,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\PackageFunction.java,com.google.devtools.build.lib.skyframe.PackageFunction$CompiledBuildFile,,6,30,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\PackageFunction.java,com.google.devtools.build.lib.skyframe.PackageFunction$PackageFunctionException,,6,106,4,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\serialization\analysis\NestedMatchMemoizingLookupTest.java,com.google.devtools.build.lib.skyframe.serialization.analysis.NestedMatchMemoizingLookupTest,,20,132,21,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\import_deps_checker\javatests\com\google\devtools\build\importdeps\testdata\LibraryAnnotations.java,com.google.devtools.build.importdeps.testdata.LibraryAnnotations$AnnotationFlag,,0,1,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\DiffAwarenessManagerTest.java,com.google.devtools.build.lib.skyframe.DiffAwarenessManagerTest$DiffAwarenessFactoryStub,,6,12,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\serialization\SkyValueRetriever.java,com.google.devtools.build.lib.skyframe.serialization.SkyValueRetriever$RetrievalResult,,14,21,8,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\junitrunner\java\com\google\testing\coverage\BranchDetailAnalyzer.java,com.google.testing.coverage.BranchDetailAnalyzer$Anonymous1,,1,4,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\serialization\DynamicCodec.java,com.google.devtools.build.lib.skyframe.serialization.DynamicCodec$FloatHandler,,7,12,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\configuredtargets\InputFileConfiguredTarget.java,com.google.devtools.build.lib.analysis.configuredtargets.InputFileConfiguredTarget,,18,32,10,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\skyframe\ErrorInfo.java,com.google.devtools.build.skyframe.ErrorInfo,,8,100,32,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\commands\ConfigCommand.java,com.google.devtools.build.lib.runtime.commands.ConfigCommand$FragmentDiffForOutput,,2,17,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\util\SimpleLogHandler.java,com.google.devtools.build.lib.util.SimpleLogHandler$Builder,,4,55,11,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\repository\downloader\UrlRewriter.java,com.google.devtools.build.lib.bazel.repository.downloader.UrlRewriter,,16,173,47,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\net\starlark\java\eval\EvalUtilsTest.java,net.starlark.java.eval.EvalUtilsTest$Anonymous1,,0,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\skyframe\SkyframeLookupResult.java,com.google.devtools.build.skyframe.SkyframeLookupResult,,10,19,5,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\optimize\gson\TypeArgumentFinder.java,proguard.optimize.gson.TypeArgumentFinder$TypeTokenSignatureFinder,,16,20,8,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\toolchains\ConstraintValueLookupUtilTest.java,com.google.devtools.build.lib.skyframe.toolchains.GetConstraintValueInfoFunction,,8,15,3,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\constant\DoubleConstant.java,proguard.classfile.constant.DoubleConstant,,3,20,6,,,,,,,,,
C:\oodass1\projects\bazel\src\tools\workspacelog\src\main\java\com\google\devtools\build\workspacelog\WorkspaceLogParser.java,com.google.devtools.build.workspacelog.WorkspaceLogParser$ExcludingLogParser,,2,24,5,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\editor\TargetInfoCopier.java,proguard.classfile.editor.TargetInfoCopier,,19,47,12,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\concurrent\ConcurrentFifo.java,com.google.devtools.build.lib.concurrent.ConcurrentFifo,,6,151,35,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\util\ProcessUtils.java,com.google.devtools.build.lib.util.ProcessUtils,,2,20,5,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\actions\ResourceEstimator.java,com.google.devtools.build.lib.actions.ResourceEstimator,,0,4,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\bzlmod\ModuleBase.java,com.google.devtools.build.lib.bazel.bzlmod.ModuleBase,,5,10,8,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\util\DynamicClassReferenceInitializer.java,proguard.classfile.util.DynamicClassReferenceInitializer,,27,122,29,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\buildtool\ExecutionTool.java,com.google.devtools.build.lib.buildtool.ExecutionTool$ExecutionProgressReceiverSetup,,9,27,5,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\Attribute.java,com.google.devtools.build.lib.packages.Attribute$PropertyFlag,,0,22,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\net\starlark\java\syntax\ResolverTest.java,net.starlark.java.syntax.ResolverTest$Anonymous1,,5,17,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\starlark\StarlarkCustomCommandLine.java,com.google.devtools.build.lib.analysis.starlark.StarlarkCustomCommandLine,,32,1038,41,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\actions\Artifact.java,com.google.devtools.build.lib.actions.Artifact$SourceArtifact,,7,31,11,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\serialization\StatementCodecTest.java,com.google.devtools.build.lib.skyframe.serialization.StatementCodecTest,,8,10,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\profiler\JsonProfile.java,com.google.devtools.build.lib.profiler.JsonProfile,,8,91,25,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous1,,0,12,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ActionOutputMetadataStoreTest.java,com.google.devtools.build.lib.skyframe.ActionOutputMetadataStoreTest$Anonymous1,,2,10,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous2,,0,12,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\collect\Extrema.java,com.google.devtools.build.lib.collect.Extrema$EmptyExtrema,,3,12,4,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous3,,0,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\TopLevelConflictException.java,com.google.devtools.build.lib.skyframe.TopLevelConflictException,,3,10,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous4,,3,36,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\profiler\TaskData.java,com.google.devtools.build.lib.profiler.TaskData$ActionTaskData,,3,13,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\RuleContext.java,com.google.devtools.build.lib.analysis.RuleContext,,82,1046,179,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\view\java\JavaPluginConfiguredTargetTest.java,com.google.devtools.build.lib.view.java.JavaPluginConfiguredTargetTest,,15,74,12,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\repository\downloader\CheckContentLengthInputStream.java,com.google.devtools.build.lib.bazel.repository.downloader.CheckContentLengthInputStream,,4,41,9,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\TreeArtifactBuildTest.java,com.google.devtools.build.lib.skyframe.TreeArtifactBuildTest$NoOpDummyAction,,3,10,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\util\ResourceConverterTest.java,com.google.devtools.build.lib.util.ResourceConverterTest,,5,69,14,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\query2\QueryEnvironmentFactory.java,com.google.devtools.build.lib.query2.QueryEnvironmentFactory,,21,17,6,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\InstrumentationOutputFactory.java,com.google.devtools.build.lib.runtime.InstrumentationOutputFactory$DestinationRelativeTo,,0,5,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\shell\WindowsSubprocess.java,com.google.devtools.build.lib.shell.WindowsSubprocess$ProcessOutputStream,,3,14,4,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\editor\ClassMemberSorter.java,proguard.classfile.editor.ClassMemberSorter,,4,13,9,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\remote\GoogleChannelConnectionFactory.java,com.google.devtools.build.lib.remote.GoogleChannelConnectionFactory,,22,85,10,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\common\options\HtmlUtils.java,com.google.devtools.common.options.HtmlUtils,,14,87,20,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\platform\ConstraintSettingInfo.java,com.google.devtools.build.lib.analysis.platform.ConstraintSettingInfo$Anonymous1,,0,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\TerminalTestResultNotifier.java,com.google.devtools.build.lib.runtime.TerminalTestResultNotifier$TestResultStats,,0,15,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\vfs\GlobTest.java,com.google.devtools.build.lib.vfs.GlobTest,,17,300,46,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\actions\HasDigest.java,com.google.devtools.build.lib.actions.HasDigest,,3,22,1,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\attribute\annotation\AnnotationDefaultAttribute.java,proguard.classfile.attribute.annotation.AnnotationDefaultAttribute,,6,15,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\concurrent\MultisetSemaphore.java,com.google.devtools.build.lib.concurrent.MultisetSemaphore$UnboundedMultisetSemaphore,,3,15,5,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\BuildFileName.java,com.google.devtools.build.lib.packages.BuildFileName$Anonymous6,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\BzlLoadValue.java,com.google.devtools.build.lib.skyframe.BzlLoadValue$KeyForLocalEval$KeyForBzlmod,,9,18,5,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\pkgcache\TargetParsingCompleteEvent.java,com.google.devtools.build.lib.pkgcache.TargetParsingCompleteEvent$ThinTarget,,7,28,9,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\remote\logging\UpdateActionResultHandler.java,com.google.devtools.build.lib.remote.logging.UpdateActionResultHandler,,5,12,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\commands\NoTestsFound.java,com.google.devtools.build.lib.runtime.commands.NoTestsFound,,2,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\AnalysisPhaseCompleteEvent.java,com.google.devtools.build.lib.analysis.AnalysisPhaseCompleteEvent,,4,39,8,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\BuildFileName.java,com.google.devtools.build.lib.packages.BuildFileName$Anonymous2,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\BuildFileName.java,com.google.devtools.build.lib.packages.BuildFileName$Anonymous3,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\PackageValidator.java,com.google.devtools.build.lib.packages.PackageValidator,,7,25,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\BuildFileName.java,com.google.devtools.build.lib.packages.BuildFileName$Anonymous4,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\BuildFileName.java,com.google.devtools.build.lib.packages.BuildFileName$Anonymous5,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\BuildFileName.java,com.google.devtools.build.lib.packages.BuildFileName$Anonymous1,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\vfs\DigestUtils.java,com.google.devtools.build.lib.vfs.DigestUtils,,11,64,19,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous6,,0,6,1,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\util\StringSharer.java,proguard.classfile.util.StringSharer,,15,69,19,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\config\Fragment.java,com.google.devtools.build.lib.analysis.config.Fragment$OutputDirectoriesContext,,4,14,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous7,,0,11,2,,,,,,,,,
C:\oodass1\projects\bazel\tools\test\CoverageOutputGenerator\javatests\com\google\devtools\coverageoutputgenerator\SourceFileCoverageTest.java,com.google.devtools.coverageoutputgenerator.SourceFileCoverageTest,,4,112,8,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous8,,0,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\vfs\PathFragment.java,com.google.devtools.build.lib.vfs.PathFragment,,12,431,142,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ParallelBuilderTest.java,com.google.devtools.build.lib.skyframe.ParallelBuilderTest$Anonymous9,,4,16,4,,,,,,,,,
C:\oodass1\projects\bazel\third_party\ijar\test\IjarTests.java,IjarTests,,10,263,43,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\sandbox\Cgroup.java,com.google.devtools.build.lib.sandbox.Cgroup,,1,7,5,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\util\EitherTest.java,com.google.devtools.build.lib.util.EitherTest,,5,39,5,,,,,,,,,
C:\oodass1\projects\bazel\examples\java-native\src\test\java\com\example\myproject\Fail.java,com.example.myproject.Fail,,1,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\rules\java\JavaCompilationHelper.java,com.google.devtools.build.lib.rules.java.JavaCompilationHelper,,38,279,51,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\analysis\InterruptedExceptionTest.java,com.google.devtools.build.lib.analysis.InterruptedExceptionTest$Anonymous1,,2,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\rules\genquery\GenQueryOutputStream.java,com.google.devtools.build.lib.rules.genquery.GenQueryOutputStream$GenQueryResult,,2,6,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\net\starlark\java\types\Types.java,net.starlark.java.types.Types$TupleType,,5,10,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\PackageFunction.java,com.google.devtools.build.lib.skyframe.PackageFunction,,78,686,94,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\bazel\repository\downloader\HttpConnectorMultiplexerTest.java,com.google.devtools.build.lib.bazel.repository.downloader.HttpConnectorMultiplexerTest,,20,77,8,,,,,,,,,
