file,class,type,cbo,loc,wmc
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\SampleAnimationBackendConfigurator.java,com.facebook.samples.animation2.utils.SampleAnimationBackendConfigurator$Anonymous4,anonymous,3,7,2
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\SampleAnimationBackendConfigurator.java,com.facebook.samples.animation2.utils.SampleAnimationBackendConfigurator$Anonymous3,anonymous,3,9,2
C:\oodass1\projects\fresco\memory-types\ashmem\src\test\java\com\facebook\imagepipeline\testing\FakeAshmemMemoryChunkPool.java,com.facebook.imagepipeline.testing.FakeAshmemMemoryChunkPool,class,9,19,4
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\SampleAnimationBackendConfigurator.java,com.facebook.samples.animation2.utils.SampleAnimationBackendConfigurator$Anonymous2,anonymous,2,8,2
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\holders\VolleyHolder.java,com.facebook.samples.comparison.holders.VolleyHolder,class,6,10,2
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\SampleAnimationBackendConfigurator.java,com.facebook.samples.animation2.utils.SampleAnimationBackendConfigurator$Anonymous1,anonymous,2,8,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\color\ColorImageExample.java,com.facebook.fresco.samples.showcase.imageformat.color.ColorImageExample$ColorDrawableFactory,innerclass,6,8,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\multiuri\MultiUri.java,com.facebook.imagepipeline.multiuri.MultiUri,class,4,44,5
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\NetworkFetchProducer.java,com.facebook.imagepipeline.producers.NetworkFetchProducer$Anonymous1,anonymous,1,17,5
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\executors\ScheduledFutureImpl.java,com.facebook.common.executors.ScheduledFutureImpl,class,4,36,10
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\AndroidGraphicsTestUtils.java,com.facebook.drawee.drawable.AndroidGraphicsTestUtils,class,4,22,5
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\DataSourceTestUtils.java,com.facebook.datasource.DataSourceTestUtils$AbstractDataSourceSupplier,innerclass,11,125,24
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\postprocessor\WatermarkPostprocessor.java,com.facebook.fresco.samples.showcase.postprocessor.WatermarkPostprocessor,class,4,26,3
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\DataSources.java,com.facebook.datasource.DataSources,class,10,80,10
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\impl\AnimatedImageCompositor.java,com.facebook.imagepipeline.animated.impl.AnimatedImageCompositor$FrameNeededResult,enum,0,5,0
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\DefaultCloseableStaticBitmap.java,com.facebook.imagepipeline.image.DefaultCloseableStaticBitmap,class,7,21,4
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\executors\CallerThreadExecutor.java,com.facebook.common.executors.CallerThreadExecutor,class,2,26,8
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\xml\ImageFormatXmlFragment.java,com.facebook.fresco.samples.showcase.imageformat.xml.ImageFormatXmlFragment$SimpleUriListAdapter,innerclass,6,22,6
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\EncodedProbeProducer.java,com.facebook.imagepipeline.producers.EncodedProbeProducer,class,14,88,7
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\common\NoOpCacheErrorLogger.java,com.facebook.cache.common.NoOpCacheErrorLogger,class,5,13,4
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\configs\volley\VolleyMemoryCache.java,com.facebook.samples.comparison.configs.volley.VolleyMemoryCache,class,3,20,4
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\postprocessor\ScalingBlurPostprocessor.java,com.facebook.fresco.samples.showcase.postprocessor.ScalingBlurPostprocessor,class,7,25,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ImageLayersFragment.java,com.facebook.fresco.samples.showcase.vito.ImageLayersFragment$Anonymous5,anonymous,1,5,3
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\testing\DraweeMocksTest.java,com.facebook.drawee.testing.DraweeMocksTest,class,13,55,4
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\request\Postprocessor.java,com.facebook.imagepipeline.request.Postprocessor,interface,6,5,3
C:\oodass1\projects\fresco\animated-gif\src\main\java\com\facebook\animated\gif\GifFrame.java,com.facebook.animated.gif.GifFrame,class,6,50,23
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ImageLayersFragment.java,com.facebook.fresco.samples.showcase.vito.ImageLayersFragment$Anonymous2,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ImageLayersFragment.java,com.facebook.fresco.samples.showcase.vito.ImageLayersFragment$Anonymous1,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ImageLayersFragment.java,com.facebook.fresco.samples.showcase.vito.ImageLayersFragment$Anonymous4,anonymous,2,9,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ImageLayersFragment.java,com.facebook.fresco.samples.showcase.vito.ImageLayersFragment$Anonymous3,anonymous,1,6,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PostprocessorProducer.java,com.facebook.imagepipeline.producers.PostprocessorProducer$PostprocessorConsumer,innerclass,18,176,36
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\ComparisonApp.java,com.facebook.samples.comparison.ComparisonApp,class,3,12,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\DefaultDiskStorage.java,com.facebook.cache.disk.DefaultDiskStorage$IncompleteFileException,innerclass,0,5,1
C:\oodass1\projects\fresco\memory-types\simple\src\test\java\com\facebook\imagepipeline\memory\MemoryPooledByteBufferFactoryTest.java,MemoryPooledByteBufferFactoryTest,class,14,80,16
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\activitylistener\ListenableActivity.java,com.facebook.common.activitylistener.ListenableActivity,interface,1,4,2
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\view\AspectRatioMeasure.java,com.facebook.drawee.view.AspectRatioMeasure$Spec,innerclass,0,4,0
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ninepatch\NinePatchExample.java,com.facebook.fresco.samples.showcase.vito.ninepatch.NinePatchExample$NinePatchClosableImage,innerclass,6,37,10
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\SampleData.java,com.facebook.samples.animation2.SampleData,class,1,3,0
C:\oodass1\projects\fresco\drawee-span\src\main\java\com\facebook\drawee\span\DraweeSpan.java,com.facebook.drawee.span.DraweeSpan,class,4,19,5
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\fragments\MainFragment.java,com.facebook.samples.scrollperf.fragments.MainFragment,class,26,124,28
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\common\executors\StatefulRunnableTest.java,com.facebook.common.executors.StatefulRunnableTest,class,7,66,12
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\CountingMemoryCache.java,com.facebook.imagepipeline.cache.CountingMemoryCache$EntryStateObserver,interface,1,3,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\ThumbnailBranchProducerTest.java,com.facebook.imagepipeline.producers.ThumbnailBranchProducerTest$ConsumerCallback,interface,1,3,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\BranchOnSeparateImagesProducer.java,com.facebook.imagepipeline.producers.BranchOnSeparateImagesProducer$OnFirstImageConsumer,innerclass,7,28,11
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\common\DebuggingCacheKey.java,com.facebook.cache.common.DebuggingCacheKey,class,4,15,3
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\DecodeProducerTest.java,com.facebook.imagepipeline.producers.DecodeProducerTest$Anonymous1,anonymous,0,8,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PriorityStarvingThrottlingProducer.java,com.facebook.imagepipeline.producers.PriorityStarvingThrottlingProducer$ThrottlerConsumer,innerclass,7,36,8
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\decoder\DefaultImageDecoder.java,com.facebook.imagepipeline.decoder.DefaultImageDecoder$Anonymous1,anonymous,11,25,8
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\svg\SvgDecoderExample.java,com.facebook.fresco.samples.showcase.imageformat.svg.SvgDecoderExample,class,7,90,0
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\SingleUsePostprocessorProducerTest.java,com.facebook.imagepipeline.producers.SingleUsePostprocessorProducerTest,class,28,99,5
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\ThumbnailBranchProducerTest.java,com.facebook.imagepipeline.producers.ThumbnailBranchProducerTest$Anonymous3,anonymous,4,7,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\ThumbnailBranchProducerTest.java,com.facebook.imagepipeline.producers.ThumbnailBranchProducerTest$Anonymous2,anonymous,1,10,2
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\FadeDrawableOnFadeListenerTest.java,com.facebook.drawee.drawable.FadeDrawableOnFadeListenerTest,class,9,124,10
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\settings\SettingsFragment.java,com.facebook.fresco.samples.showcase.settings.SettingsFragment$UriOverrideDialog$Anonymous1,anonymous,1,5,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\decoder\ProgressiveJpegParser.java,com.facebook.imagepipeline.decoder.ProgressiveJpegParser,class,10,154,41
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\PooledByteBufferInputStream.java,com.facebook.common.memory.PooledByteBufferInputStream,class,7,55,16
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\ThumbnailBranchProducerTest.java,com.facebook.imagepipeline.producers.ThumbnailBranchProducerTest$Anonymous1,anonymous,2,6,3
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\CloseableImage.java,com.facebook.imagepipeline.image.CloseableImage,interface,5,10,8
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PartialDiskCacheProducer.java,com.facebook.imagepipeline.producers.PartialDiskCacheProducer$Anonymous2,anonymous,0,5,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\HttpUrlConnectionNetworkFetcher.java,com.facebook.imagepipeline.producers.HttpUrlConnectionNetworkFetcher,class,16,159,38
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PartialDiskCacheProducer.java,com.facebook.imagepipeline.producers.PartialDiskCacheProducer$Anonymous1,anonymous,9,38,5
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\svg\ImageFormatSvgFragment.java,com.facebook.fresco.samples.showcase.imageformat.svg.ImageFormatSvgFragment$ShowRestartMessageDialog$Anonymous3,anonymous,1,5,1
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$InterpolatingScaleType,innerclass,7,69,21
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\image\ImmutableQualityInfo.java,com.facebook.imagepipeline.image.ImmutableQualityInfo,class,4,36,14
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\time\AwakeTimeSinceBootClock.java,com.facebook.common.time.AwakeTimeSinceBootClock,class,4,11,3
C:\oodass1\projects\fresco\imagepipeline-base\src\test\java\com\facebook\cache\disk\DefaultDiskStorageTest.java,com.facebook.cache.disk.DefaultDiskStorageTest$Anonymous1,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\svg\SvgDecoderExample.java,com.facebook.fresco.samples.showcase.imageformat.svg.SvgDecoderExample$SvgDrawableFactory,innerclass,6,8,2
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\BitmapMemoryCacheGetProducerTest.java,com.facebook.imagepipeline.producers.BitmapMemoryCacheGetProducerTest$ProduceResultsNewResultAnswer,innerclass,6,11,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PostprocessorProducer.java,com.facebook.imagepipeline.producers.PostprocessorProducer$SingleUsePostprocessorConsumer,innerclass,6,11,3
C:\oodass1\projects\fresco\imagepipeline-base\src\test\java\com\facebook\cache\disk\DefaultDiskStorageTest.java,com.facebook.cache.disk.DefaultDiskStorageTest$Anonymous2,anonymous,1,5,1
C:\oodass1\projects\fresco\imagepipeline-base\src\test\java\com\facebook\cache\disk\DefaultDiskStorageTest.java,com.facebook.cache.disk.DefaultDiskStorageTest$Anonymous3,anonymous,0,5,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\executors\ConstrainedExecutorService.java,com.facebook.common.executors.ConstrainedExecutorService$Worker,innerclass,2,22,3
C:\oodass1\projects\fresco\imagepipeline-base\src\test\java\com\facebook\cache\disk\DefaultDiskStorageTest.java,com.facebook.cache.disk.DefaultDiskStorageTest$Anonymous4,anonymous,1,7,3
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\CountingLruBitmapMemoryCacheFactory.java,com.facebook.imagepipeline.cache.CountingLruBitmapMemoryCacheFactory$Anonymous1,anonymous,1,5,1
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\DataSourcesTest.java,com.facebook.datasource.DataSourcesTest,class,11,117,11
C:\oodass1\projects\fresco\native-imagetranscoder\src\main\java\com\facebook\imagepipeline\nativecode\NativeJpegTranscoderSoLoader.java,com.facebook.imagepipeline.nativecode.NativeJpegTranscoderSoLoader,class,1,9,2
C:\oodass1\projects\fresco\tools\flipper-fresco-plugin\src\main\java\com\facebook\flipper\plugins\fresco\FrescoFlipperPlugin.java,com.facebook.flipper.plugins.fresco.FrescoFlipperPlugin,class,35,380,46
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\references\HasBitmap.java,com.facebook.common.references.HasBitmap,interface,1,2,0
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\data\Decorator.java,com.facebook.samples.scrollperf.data.Decorator,interface,3,3,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\ImmutableList.java,com.facebook.common.internal.ImmutableList,class,3,16,4
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$AbstractScaleType,innerclass,4,12,3
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\FadeDrawableAllOnTest.java,com.facebook.drawee.drawable.FadeDrawableAllOnTest,class,13,320,30
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\cache\DefaultEncodedMemoryCacheParamsSupplier.java,com.facebook.imagepipeline.cache.DefaultEncodedMemoryCacheParamsSupplier,class,4,22,4
C:\oodass1\projects\fresco\samples\zoomableapp\src\main\java\com\facebook\samples\zoomableapp\MyPagerAdapter.java,com.facebook.samples.zoomableapp.MyPagerAdapter,class,7,45,11
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\common\CacheEvent.java,com.facebook.cache.common.CacheEvent,interface,4,9,7
C:\oodass1\projects\fresco\animated-drawable\src\main\java\com\facebook\fresco\animation\backend\AnimationInformation.java,com.facebook.fresco.animation.backend.AnimationInformation,interface,1,9,6
C:\oodass1\projects\fresco\samples\showcase\src\androidTest\java\com\facebook\fresco\samples\showcase\ShowcaseRunTest.java,com.facebook.fresco.samples.showcase.ShowcaseRunTest,class,12,27,3
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\decoder\SimpleProgressiveJpegConfig.java,com.facebook.imagepipeline.decoder.SimpleProgressiveJpegConfig$DefaultDynamicValueConfig,innerclass,1,8,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\settings\SettingsFragment.java,com.facebook.fresco.samples.showcase.settings.SettingsFragment,class,10,129,15
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\instrumentation\Instrumentation.java,com.facebook.samples.scrollperf.instrumentation.Instrumentation,class,8,83,15
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\postprocessor\BenchmarkPostprocessorForManualBitmapHandling.java,com.facebook.fresco.samples.showcase.postprocessor.BenchmarkPostprocessorForManualBitmapHandling,class,8,16,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\postprocessor\BasePostprocessorWithDurationCallback.java,com.facebook.fresco.samples.showcase.postprocessor.BasePostprocessorWithDurationCallback,class,2,11,3
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\controller\BaseControllerListener.java,com.facebook.drawee.controller.BaseControllerListener,class,5,18,7
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\MatrixDrawableTest.java,com.facebook.drawee.drawable.MatrixDrawableTest,class,8,25,3
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\bitmaps\EmptyJpegGenerator.java,com.facebook.imagepipeline.bitmaps.EmptyJpegGenerator,class,6,29,4
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\memory\OOMSoftReferenceBucket.java,com.facebook.imagepipeline.memory.OOMSoftReferenceBucket,class,7,23,4
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\webp\BitmapCreator.java,com.facebook.common.webp.BitmapCreator,interface,3,3,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\references\DefaultCloseableReference.java,com.facebook.common.references.DefaultCloseableReference,class,10,31,8
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\statfs\StatFsHelper.java,com.facebook.common.statfs.StatFsHelper$StorageType,enum,0,1,0
C:\oodass1\projects\fresco\drawee-backends\drawee-pipeline\src\main\java\com\facebook\drawee\backends\pipeline\DraweeConfig.java,com.facebook.drawee.backends.pipeline.DraweeConfig,class,9,59,8
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\generic\RoundingParams.java,com.facebook.drawee.generic.RoundingParams,class,7,172,53
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\UI.java,com.facebook.samples.scrollperf.util.UI,class,5,10,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\decoder\DefaultImageDecoder.java,com.facebook.imagepipeline.decoder.DefaultImageDecoder,class,19,108,20
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\executors\DefaultSerialExecutorService.java,com.facebook.common.executors.DefaultSerialExecutorService,class,3,8,2
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$ScaleTypeCenterCrop,innerclass,5,21,3
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\memory\BucketMap.java,com.facebook.imagepipeline.memory.BucketMap$LinkedEntry,innerclass,4,15,2
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\ZoomableDraweeView.java,com.facebook.samples.zoomable.ZoomableDraweeView$Anonymous1,anonymous,3,8,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\core\ImagePipelineFactory.java,com.facebook.imagepipeline.core.ImagePipelineFactory,class,41,245,70
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\ZoomableDraweeView.java,com.facebook.samples.zoomable.ZoomableDraweeView$Anonymous2,anonymous,2,9,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoViewRecyclerFragment.java,com.facebook.fresco.samples.showcase.vito.VitoViewRecyclerFragment,class,16,66,2
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\BitmapAnimationCacheSelectorConfigurator.java,com.facebook.samples.animation2.bitmap.BitmapAnimationCacheSelectorConfigurator$CachingStrategyEntry,innerclass,2,7,3
C:\oodass1\projects\fresco\memory-types\ashmem\src\test\java\com\facebook\imagepipeline\memory\MemoryPooledByteBufferTest.java,com.facebook.imagepipeline.memory.MemoryPooledByteBufferTest,class,17,80,18
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\base\AnimatedDrawableFrameInfo.java,com.facebook.imagepipeline.animated.base.AnimatedDrawableFrameInfo$DisposalMethod,enum,0,4,0
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\bitmap\ExampleBitmapAnimationFactory.java,com.facebook.samples.animation2.bitmap.ExampleBitmapAnimationFactory$ColorListAnimationInformation,innerclass,3,26,7
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeController.java,com.facebook.drawee.controller.AbstractDraweeController,class,43,614,160
C:\oodass1\projects\fresco\ui-core\src\main\java\com\facebook\drawee\drawable\ScalingUtils.java,com.facebook.drawee.drawable.ScalingUtils$ScaleTypeDisabled,innerclass,4,12,3
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\AnimationControlsManager.java,com.facebook.samples.animation2.utils.AnimationControlsManager,class,10,91,10
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\BranchOnSeparateImagesProducer.java,com.facebook.imagepipeline.producers.BranchOnSeparateImagesProducer,class,7,40,2
C:\oodass1\projects\fresco\memory-types\simple\src\test\java\com\facebook\imagepipeline\memory\MemoryPooledByteBufferTest.java,MemoryPooledByteBufferTest,class,14,80,18
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\adapters\PicassoAdapter.java,com.facebook.samples.comparison.adapters.PicassoAdapter,class,8,18,4
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\AnimatableKeyframesDrawable.java,com.facebook.fresco.samples.showcase.imageformat.keyframes.AnimatableKeyframesDrawable,class,3,19,4
C:\oodass1\projects\fresco\animated-drawable\src\main\java\com\facebook\fresco\animation\backend\AnimationBackend.java,com.facebook.fresco.animation.backend.AnimationBackend,interface,8,16,10
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\PooledByteBufferOutputStream.java,com.facebook.common.memory.PooledByteBufferOutputStream,class,3,12,4
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\MultiZoomableControllerListener.java,com.facebook.samples.zoomable.MultiZoomableControllerListener,class,3,24,8
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\util\TriState.java,com.facebook.common.util.TriState,enum,4,69,26
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\ForwardingDrawableTest.java,com.facebook.drawee.drawable.ForwardingDrawableTest,class,10,68,6
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\impl\AnimatedFrameCache.java,com.facebook.imagepipeline.animated.impl.AnimatedFrameCache$Anonymous1,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineRegionDecodingFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineRegionDecodingFragment,class,19,76,5
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\JobScheduler.java,com.facebook.imagepipeline.producers.JobScheduler$Anonymous1,anonymous,1,5,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\cache\EncodedCountingMemoryCacheFactory.java,com.facebook.imagepipeline.cache.EncodedCountingMemoryCacheFactory,class,10,13,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\LocalContentUriThumbnailFetchProducer.java,com.facebook.imagepipeline.producers.LocalContentUriThumbnailFetchProducer$FileUtil,innerclass,0,8,2
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\JobScheduler.java,com.facebook.imagepipeline.producers.JobScheduler$Anonymous2,anonymous,1,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\CustomScaleTypes.java,com.facebook.fresco.samples.showcase.common.CustomScaleTypes$ScaleTypeFitY,innerclass,3,10,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\PostprocessedBitmapMemoryCacheProducer.java,com.facebook.imagepipeline.producers.PostprocessedBitmapMemoryCacheProducer$CachedPostprocessorConsumer,innerclass,8,35,8
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\common\ImageDecodeOptions.java,com.facebook.imagepipeline.common.ImageDecodeOptions,class,11,77,35
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\CustomScaleTypes.java,com.facebook.fresco.samples.showcase.common.CustomScaleTypes$ScaleTypeFitX,innerclass,3,10,1
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\impl\AnimatedDrawableBackendImpl.java,com.facebook.imagepipeline.animated.impl.AnimatedDrawableBackendImpl,class,18,282,59
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\instrumentation\InstrumentedVitoView.java,com.facebook.samples.scrollperf.instrumentation.InstrumentedVitoView$Anonymous1,anonymous,4,14,4
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\controller\AbstractDraweeControllerBuilder.java,com.facebook.drawee.controller.AbstractDraweeControllerBuilder,class,27,279,77
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\DataSourcesTest.java,com.facebook.datasource.DataSourcesTest$Anonymous2,anonymous,2,8,1
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\DataSourcesTest.java,com.facebook.datasource.DataSourcesTest$Anonymous1,anonymous,2,8,1
